tmdb_id,title,release_year,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,director,cast,imdb_id,original_language,status
1236470,The Lost Bus,2025,2025-09-19,130,0,0,7.164,454,21.0531,"['Drama', 'Mystery', 'Thriller']",Paul Greengrass,"['Matthew McConaughey', 'America Ferrera', 'Yul Vazquez', 'Ashlie Atkinson', 'Kimberli Flores', 'Levi McConaughey', 'Kay McConaughey', 'John Messina', 'Kate Wharton', 'Danny McCarthy', 'Spencer Watson', 'Beth Bowersox', 'Nathan Gariety', 'Olivia Darling Busby', 'Mac Ericsson', 'Alexander Shimoyama', 'Jet James Grant', 'Autumn Molina', 'Marian Jones', 'Emmery Davis', 'Elizabeth Sophia Hsu', 'Audrey Pazienza', 'James Anderson Ford', 'Andrew McMaster', 'William Troy Ford', 'Kaius Eteeyan', 'Bennett Gariety', 'Mia Wagenman', 'Sophie Jane Frick', 'Evelyn Thorpe', 'Scire Amor', 'Leela Rice', 'Gavin Lee Galbraith', 'Daelynn Rayne', 'Kenneth Hardison', 'George Quintana', 'Porfirio Chavarria', 'AJ Trujillo', 'Diego Montoya', 'Sean Norman', 'Jason Dyer', 'David Broshious', 'Matt Bergstrand', 'William Lopez', 'Jason Finney', 'Freddy Martinez', 'Ken Lowe', 'Gary Kraus', 'Devon Wycoff', 'Peter Diseth', 'Denielle Fisher Johnson', 'Kristy Nelson', 'Brian Hill', 'Mo Beatty', 'Cesario Flores', 'Ginger T. Rex', 'Hannah Mosqueda', 'Christopher Hagen', 'Stephanie M. Jones', 'Justin Mann', 'Merritt C. Glover', 'Jermaine Washington', 'Sofia Embid', 'Carrie Lazar', 'Martin Patterson', 'Eb Lottimer', 'Henry Frost', 'Katy Tierney', 'Cheyenne Chavez', 'Brittany van Wyk', 'Sigrid Hannah Mabel', 'Jace Wensley', 'Briggs Thompson', 'Willie Brown', 'Ariana Rico', 'John Emory', 'Donald Lindsey', 'Tanner Tixier', 'Bianca M. Quintana', 'Sabrina Varela', 'Jeffery Leroy Herrera', 'Savannah Dierra-Nicole Parker', 'Ali Vaisvil', 'Dave E. Hunt Sr.', 'Dave Peña', 'Craig Dirgo', 'Frank Woods', 'Paul Thompson', 'Norma Lee', 'Kiyoko Goto', 'Lydia Bohannon', 'Martin Arellano', 'John Grabowska', 'Elizabeth M. Kallman', 'Sarah  Barker', 'Robert Wise', 'Paul Carlos', 'Jason Morris', 'Shem Hawkins']",tt21103218,en,Released
1233413,Sinners,2025,2025-04-16,138,90000000,365878513,7.504,2902,20.8949,"['Horror', 'Action', 'Thriller']",Ryan Coogler,"['Michael B. Jordan', 'Hailee Steinfeld', 'Miles Caton', ""Jack O'Connell"", 'Wunmi Mosaku', 'Jayme Lawson', 'Omar Benson Miller', 'Delroy Lindo', 'Li Jun Li', 'Yao', 'Lola Kirke', 'Peter Dreimanis', 'Buddy Guy', 'Saul Williams', 'Andrene Ward-Hammond', 'Tenaj L. Jackson', 'David Maldonado', 'Aadyn Encalarde', 'Helena Hu', 'Sam Malone', ""Ja'Quan Monroe-Henderson"", 'Percy Bell', 'Emonie Ellison', 'Kai Thompson', 'Nathaniel Arcand', 'Mark L. Patrick', 'Gralen Bryant Banks', 'Nicoye Banks', 'Christian Robinson', 'Justin William Davis', 'Deneen Tyler', 'Michael A. Newcomer', 'Theodus Crane', 'Kendalyn Dene Breakfield', 'Airelle Brooks', 'Gabriel Cavallini', 'Jeremy Denzel', ""Le'Andre Douglas"", 'Akeem J. Edwards', 'Arouna Guindo', 'Jarrell Hamilton', 'Leroy Harris Jr.', 'Jeoffrey Harris Jr.', 'Alex Huynh', 'Ritho Johnson', 'Donald Jones Jr.', 'Breonna Jordan', 'Trinity Jaden Mitchell', 'Ian Monroe', 'Cuso Mora', 'Winnie Mu', 'Jahaira Myers', 'Andrea Peoples', 'Phyouture', 'Faith Rockward', 'Ahmari Vaughn', 'Tyler Wilson']",tt31193180,en,Released
760329,The Smashing Machine,2025,2025-10-01,123,50000000,10057115,6.392,186,20.5561,"['History', 'Drama']",Benny Safdie,"['Dwayne Johnson', 'Emily Blunt', 'Ryan Bader', 'Bas Rutten', 'Lyndsey Gavin', 'Zoe Kosovic', 'Oleksandr Usyk', 'Satoshi Ishii', 'James Moontasri', 'Yoko Hamamura', 'Paul Cheng', 'Andre Tricoteux', 'Marcus Aurelio', 'Roberto ""Cyborg"" Abreu', 'Jerin Valel', 'Raja Flores', 'Egidiyus Klimas', 'Randi Lynne', 'Yasuhiro Nakatsuka', 'Kenny Rice', 'Tak Sasaki', 'Paul Wu', 'Joshua Mazerolle', 'Jason William Day', 'Mark Kerr', 'Annette Alvarado', 'James McSweeney', 'Jonathan Corbblah', 'Ilan Rosenberg', 'Nick Toren', 'Jill Basey', 'Bethany Brown', 'Soichi Sato', 'Takaaki Nagata', 'Jugo Hashimoto', 'Haruo Tokashiki', 'Hiroko Taki', 'Hironori Kamoshita', 'Yasuko Mitsuura', 'Shinpei Otsuki', 'Olga Dzyurak', 'Takeshi Kurokawa', 'Tomoka Kobayashi', 'Chris Franco', 'Takao Osawa', 'Midori Takiya', 'Naoshi Sasaki', 'Rina Shimomura', 'Royal Johnston', 'Whitney Moore', 'Adrianne Lovato', 'Tomoya Naka', 'Yuki Kedoin', 'Stephen Quadros', 'Tomoyasu Hotei', 'Nala Sinephro', 'Ryan Ventura', 'Paul Wu', 'Gary Copeland', 'Jamie Fair', 'Jordan Greer', 'Byron Capers', 'Ei Yoshikawa', 'Roberto de Abreu Filho', 'Lance Gibson', 'Yushin Okami', 'Marcus Vinicios', 'Adam Santos', 'Christopher Ackerman', 'Shawn C. Orr', 'Brett Randy Bourgeois', 'Scott Meloshinsky', 'Hugo Steele', 'Brennan Walstrom', 'Roberto Abreu', 'Jason Broadwell', 'Ismail Elfallahi', 'Charles Chi Soo Kim', 'Paul Lazenby', 'Jasper Salon', 'Nina Sugii', 'Naoki Tasaki', 'Jason Tremblay', 'Taylor Trujillo', 'Lawrence Yang']",tt11214558,en,Released
13494,Red Sonja,2025,2025-07-31,110,0,265091,5.8,136,20.3162,"['Adventure', 'Action', 'Fantasy']",MJ Bassett,"['Matilda Lutz', 'Robert Sheehan', 'Wallis Day', 'Luke Pasqualino', 'Michael Bisping', 'Martyn Ford', 'Eliza Matengu', 'Danica Davis', 'Joana Nwamerue', 'Manal El-Feitury', 'Rhona Mitra', 'Veronica Ferres', 'Trevor Eve', 'Renée Willett', 'Oliver Trevena', 'Katrina Durden', 'Kate Nichols', 'Trevor Van Uden', 'Max Kraus', 'Nathan Cooper', 'Vasil Toshev', 'Shannon Kingston', 'Ben Radcliffe', 'Tim McMullan', 'Tihomir Vinchev', 'Tony Way', 'Diana Lyubenova', 'Dimo Alexiev', 'Kexin Wang', 'Philip Winchester', 'Urs Rechn', 'Simon Feek', 'Laura Giosh', 'Lyubomir Neikov', 'Adrian Schiller', 'Sofia Weldon', 'Skye Little Wing Dimova-Saw', 'Stefan Ivanov', 'Veselin Troyanov', 'Darin Angelov', 'Isabella Gentcheva', 'Dejan Angelov']",tt0800175,en,Released
1086260,The Astronaut,2025,2025-09-26,90,0,0,5.854,82,20.1601,"['Horror', 'Science Fiction', 'Thriller']",Jess Varley,"['Kate Mara', 'Laurence Fishburne', 'Gabriel Luna', 'Ivana Miličević', 'Scarlett Holmes', 'Macy Gray', 'Reza Diako']",tt13964560,en,Released
1151031,Bring Her Back,2025,2025-05-28,104,15000000,39123752,7.422,1166,19.8766,['Horror'],Danny Philippou,"['Billy Barratt', 'Sally Hawkins', 'Mischa Heywood', 'Jonah Wren Phillips', 'Stephen Phillips', 'Sally-Anne Upton', 'Sora Wong', 'Kathryn Adams', 'Brian Godfrey', 'Brendan Bacon', 'Olga Miller', 'Nicola Tiele', 'Frances Cassar', ""Asha O'Connell"", 'Arianny Ross', 'Amya Mollison', 'Keith Warrior', 'Ryan Linton Brown', ""Nathan O'Keefe"", 'Nikou Javadi', 'Ben Jacobs', 'Sophie Wilde', 'Kira Wong', 'Luana Pohe', 'Jessie Prifti', 'Alexander Prifti', 'Scott Mills', 'Kahran Mckenzie', 'Bree Peters', 'Ruth Natalie Fallon', 'Helene Philippou', 'Elana Lipapis', 'Calum Scrivens', 'Alina Bellchambers']",tt32246771,en,Released
1156593,Your Fault,2024,2024-12-26,118,0,0,7.132,1454,19.6445,"['Drama', 'Romance']",Domingo González,"['Nicole Wallace', 'Gabriel Guevara', 'Marta Hazas', 'Iván Sánchez', 'Eva Ruiz', 'Víctor Varona', 'Gabriela Andrada', 'Alex Bejar', 'Goya Toledo', 'Javier Morgade', 'Jaime Ordóñez', 'Noah Casas', 'Sergi Mateu', 'Felipe Londoño', 'Paloma Catalán', 'Mariano Venancio', 'Fran Berenguer', 'Pedro Gutiérrez', 'Ángel Hidalgo', 'Claudia Bassols', 'Míchel Serrano', 'Julia Möller', 'Ángel Saavedra', 'Maddie Mae', 'Adriana Ubani', 'Antonio Hernández', 'José Manuel Palacios']",tt28510079,es,Released
986097,HIM,2025,2025-09-18,96,27000000,27601423,5.846,218,19.6039,"['Horror', 'Mystery']",Justin Tipping,"['Marlon Wayans', 'Tyriq Withers', 'Julia Fox', 'Tim Heidecker', 'Jim Jefferies', 'Indira G. Wilson', 'Naomi Grossman', 'Don Benjamin', 'Guapdad 4000', 'Geron McKinley', 'Heather Lynn Harris', 'Maurice Greene', 'Austin Pulliam', 'Ethan Michael Airey', 'Richard Lippert', 'Adam Tedesco', 'Bryce Dylan', 'Tierra Whack', 'Kiara Gomez Glad Bak', 'Chase Garland', 'Norman Towns', 'Lauren Green', 'Esodie Geiger', 'Danielle Todesco', 'Jermaine Washington', 'Sean J. Dillingham', 'Eddie Garcia', 'Mark Speno', 'Greg Lutz', 'Robert Gavigan', 'Robert Larragoite', 'Chuck Brenden', 'GiGi Erneta', 'Daniel Moen', 'Marjahone Twitty', 'Xavier Carter', 'Ernest Marsh', 'Chance Riley', 'Michael Buro', 'Zijah Graca', 'John Freelykirk', 'Gabriela Alicia Ortega', 'Alana Nguyen', 'Jordahn Smith', 'Yvette Fazio-Delaney']",tt20990442,en,Released
936108,Smurfs,2025,2025-07-05,89,58000000,104758972,5.933,216,19.4379,"['Animation', 'Family', 'Fantasy']",Chris Miller,"['Rihanna', 'James Corden', 'Nick Offerman', 'JP Karliak', 'Dan Levy', 'Amy Sedaris', 'Natasha Lyonne', 'Sandra Oh', 'Jimmy Kimmel', 'Octavia Spencer', 'Nick Kroll', 'Hannah Waddingham', 'Alex Winter', 'Maya Erskine', 'Billie Lourd', 'Xolo Mariduena', 'Kurt Russell', 'John Goodman', 'Chris Miller', 'Rachel Butera', 'Conrad Vernon', 'Tyler Peterson', 'Marshmello', 'Chris Prynoski', 'Spencer X', 'Hugo Miller', 'Ryan Naylor', 'Jonny Manganello', 'DJ Snake', 'Léa Elui', 'Yuuki Luna', 'Daisuke Tsuji', 'Keisuke Hoashi']",tt18069420,en,Released
1571470,The Rats: A Witcher Tale,2025,2025-10-29,83,0,0,5.142,74,19.105,"['Fantasy', 'Drama', 'Adventure']",Mairzee Almas,"['Christelle Elwin', 'Ben Radcliffe', 'Fabian McCallum', 'Aggy K. Adams', 'Connor Crawford', 'Juliette Alexandra', 'Dolph Lundgren', 'Ben Robson', 'Sharlto Copley', 'Freya Allan', 'Deoudoné van der Merwe', 'Carla Fonseca Mokgata', 'Warren Masemola', 'Innes Maas', 'Bianca Simone Mannie', 'Litha Bam', 'Tony Caprari', 'Aubrey Shelton', 'Stevel Marc', 'Dineo Langa', 'Dianne Simpson', 'Khumoetsile Lebethe', 'Wame Moloantoa', 'Mihir Soni', 'Shane John Kruger', 'Tamer Burjaq', 'Jarid Norman', 'Simone Neethling', 'Richard Lothian']",tt28283547,en,Released
845781,Red One,2024,2024-10-31,124,250000000,185700759,7.036,2718,19.0436,"['Action', 'Comedy', 'Fantasy']",Jake Kasdan,"['Dwayne Johnson', 'Chris Evans', 'Lucy Liu', 'J.K. Simmons', 'Kiernan Shipka', 'Bonnie Hunt', 'Kristofer Hivju', 'Mary Elizabeth Ellis', 'Wesley Kimmel', 'Nick Kroll', 'Wyatt Hunt', 'Clayton Cooper', 'Lanz Duffy', 'Marc Evan Jackson', 'Makana David', 'Samantha Benson', 'Ashleigh Domangue', 'Cody Easterbrook', 'Nikki Garza', 'Abel Arias', 'Eric Jermaine Lavette Jr.', 'Pilot Bunch', 'Juan Alexander', 'Megan Hayes', 'Beau Kasdan', 'Lorelei Kasdan', 'Otis Kasdan', 'Jon Rudnitsky', 'Greg Clarkson', 'Hannah Aslesen', 'Regina Ting Chen', 'James Cheek', 'Reinaldo Faberlle', 'Philip Fornah', 'Kenny Waymack Jr.', 'Gissette Valentin', 'C.J. Padera', 'Darryl W. Handy', 'Martinez', 'Drew Ater', 'Adam Boyer', 'Derek Russo', 'Michael Tourek', 'Kia Shine', ""Gabriel 'G-Rod' Rodriguez"", 'Jay Peterson', 'Shane Costa', 'Cynthia Barrett', 'J.R. Adduci', 'Brandon M. Shaw', 'Alessandro Folchitto', 'Amber Abara', 'Isabella Colt', 'Maria Palomino', 'Matthew Cornwell', 'Jeff Chase', 'Gary Peebles', 'Marti Matulis', 'Cora Kass', 'Rod Maxwell', 'Jenna Kanell', 'Octavia Grace', 'Matthew Zuk', 'Fedor Steer', 'Ahmad Ghafouri', 'Morla Gorrondona', 'Nelson Bonilla', 'Audrey Beth', 'Andzelika Bobrova', 'Stephanie Brogdon', 'Andrew S. McMillan', 'Rick Nehls', 'Vinnie Varon']",tt14948432,en,Released
955569,Arthur: Malediction,2022,2022-06-29,87,2400000,1874343,3.338,130,19.0214,"['Horror', 'Thriller']",Barthélémy Grossmann,"['Mathieu Berger', 'Thalia Besson', 'Yann Mendy', 'Jade Pedri', 'Marceau Ebersolt', 'Vadim Agid', 'Lola Andreoni', 'Mikaël Halimi', 'Ludovic Berthillot', 'Nacim Beliouz', 'Sanny Tahraoui', 'William Gay', 'Didier Manuel', 'Nabi Toure', 'Abdoulaye Dembele', 'Mahamadou Coulibaly', 'Ethan Houblon', ""M'Bar N'Diaye"", 'Moussa Thaore', 'Maxime Elias-Menet', 'Jennaïa', 'Kaylan Mendy', 'Clemence Pirone', 'Martin Laurent', 'William Sablot', 'Inès Sanchez-Chafi', 'Keny Valigiani Falentin', 'Paloma Coquant', 'Brandy Dawley']",tt19783626,fr,Released
933260,The Substance,2024,2024-09-07,141,17500000,76506196,7.14,5344,19.0047,"['Drama', 'Horror', 'Science Fiction']",Coralie Fargeat,"['Demi Moore', 'Margaret Qualley', 'Dennis Quaid', 'Edward Hamilton-Clark', 'Gore Abrams', 'Oscar Lesage', 'Christian Erickson', 'Robin Greer', 'Tom Morton', 'Hugo Diego Garcia', 'Daniel Knight', 'Jonathon Carley', 'Jiselle Henderkott', 'Akil Wingate', 'Vincent Colombe', 'Billy Bentley', 'Lennard Ridsdale', 'Jordan Ford Silver', 'Oscar Salem', 'Viviane Bossina', 'Matthew Luret', 'Jana Bittnerová', 'Olivier Raynal', 'Tiffany Hofstetter', 'Nicolas Royer', 'Nathan Rippy', 'Manon Arizmendi', 'Virginie Kotlinski', 'Brett Gillen', 'Charlotte Marquardt', 'Léa Hengl', 'Gaëlle Raymond', 'Claire Lemaire', 'Lila Boughoufala', 'Aurélien Lorgnier', 'Ivan Sellier', 'Philip Schurer', 'Christian Bourmier', 'Martin Graham', 'Christian Bordeleau', 'Patrick Hamel', 'Didier Dhondt', 'Jacques-Yves Dorges', 'Jean-Claude Matthey', 'Olivier Jarcin', 'Jean-Luc Magneron', 'Charlotte Murray', 'Aaron Kahn', 'Gabriela Arnon', 'Nancy Josephson Lahoussine', 'Andrew Eldridge', 'Denise Powers', 'Bryan Jones', 'Adam Carage', 'Maria McClurg', 'Andrew Desmond', 'Rebecca Lafont', 'Laura Puech', 'Ryan Chidester', 'Cécile Vogt', 'Yannick Guérin', 'Jean Miel', 'Paul Descoings', 'Benoit Lévêque', 'Arthur Molinet', 'Manon Sachot', 'Bastien Jorelle', 'Kelly Hoarau', 'Michel Juskiewicz', 'Louise Greggory', 'Christophe Sartirano', 'Florent Torres', 'Romain Caldeira', 'Barthelemy Thomas', 'Axel Baille', 'Ashley Lambert', 'Ranjani Brow', 'Chase Fein', 'Shane Sweet', 'William Calvert', 'Michael Corbett', 'Stephen Apostolina', 'Yann Bean', 'Audjyan Alcide', 'Jonathan Jenvrin', 'Mimi Maury', 'Amelye Solange', 'Kévin Table', 'Laura Boera', 'Cissy Duc', 'Sophie Mercier', 'Marie Valton', 'Katrina Budzynski', 'Alicia Maury', 'Megane Adamik', 'Annalisa Pagnotta', 'Maelle Dantigny', 'Aleksandra Kedzierska Fontaine', 'Pauline Sagetat', 'Agustina Fitzsimons', 'Elena Shcheglova', 'Eve Marchant', 'Lola Donati', 'Kate Matthews', 'Ophélie Jonard', 'Pauline Richard', 'Laureen Cappelliez', 'Daria Panchenko', 'Delphine Beaulieu', 'Victoria Brun', 'Cara Chapman', 'Katharine Matthews', 'Alexandra Faget', 'Clémence Juville', ""Margot L'Entete"", 'Hillary Sukhonos', 'Matthew Géczy', 'Namory Bakayoko', 'Gregory Defleur', 'Coralie Fargeat']",tt17526714,en,Released
823219,Flow,2024,2024-08-29,85,3700000,17660107,8.129,2441,18.7486,"['Animation', 'Adventure', 'Fantasy', 'Family']",Gints Zilbalodis,[],tt4772188,lv,Released
1242011,Together,2025,2025-07-28,102,17000000,32273161,7.132,700,18.6834,"['Horror', 'Romance']",Michael Shanks,"['Dave Franco', 'Alison Brie', 'Damon Herriman', 'Mia Morrissey', 'Karl Richmond', 'Jack Kenny', 'Francesca Waters', 'Aljin Abella', 'Sarah Lang', 'Rob Brown', 'Ellora Iris', 'Charlie Lees', 'MJ Dorning', 'Tom Considine', 'Melanie Beddie', 'Flynn Wandin', 'Nancy Finn', 'Mark Robinson', 'Michael Shanks', 'Sunny S. Walia']",tt31184028,en,Released
986056,Thunderbolts*,2025,2025-04-30,127,180000000,382436917,7.311,2884,18.565,"['Action', 'Science Fiction', 'Adventure']",Jake Schreier,"['Florence Pugh', 'Sebastian Stan', 'Julia Louis-Dreyfus', 'Lewis Pullman', 'David Harbour', 'Wyatt Russell', 'Hannah John-Kamen', 'Olga Kurylenko', 'Geraldine Viswanathan', 'Wendell Pierce', 'Chris Bauer', 'Violet McGraw', 'Alexa Swinton', 'Eric Lange', 'Chiara Stella', 'Stefano Carannante', 'Gianfranco Terrin', 'Georgui Kasaev', 'Charlotte Ann Tucker', 'Gabrielle Byndloss', 'Regina Ting Chen', 'Mallory Hoff', 'Jennifer Chung', 'Julia Aku', 'Clayton Cooper', 'Joshua Mikel', 'Molly Carden', 'Harrison Russell', 'Robert Germar', 'Matt Einhorn', 'Kelvin Witherspoon', 'Anny Jules', 'Chad Gall', 'Danielle DeBrock', 'Phong Giang', 'Mackensi Emory', 'Alexander Roberts', 'Chris Heeder']",tt20969586,en,Released
987400,Aztec Batman: Clash of Empires,2025,2025-09-18,90,0,0,7.861,115,18.5342,"['Animation', 'Action', 'Adventure', 'Fantasy']",Juan Jose Meza-Leon,"['Horacio García Rojas', 'Álvaro Morte', 'Omar Chaparro', 'Humberto Busto', 'Jorge R. Gutierrez', 'Jesús Guzmán', 'José Carlos Illanes', 'Maya Zapata', 'Teresa Ruiz', 'Nacho Ladislao', 'Eligio Meléndez', 'Regina Orozco', 'Roberto Sosa', 'César Beltrán', 'Gerardo Reyero', 'Elliot Leguizamo', 'Héctor Estrada', 'Alex Cerón', 'Ernesto Medrano', 'Édgar Wuotto']",tt21110654,es,Released
957119,Sidelined: The QB and Me,2025,2025-02-06,99,0,2,6.1,103,18.1446,"['Comedy', 'Romance']",Justin Wu,"['Siena Agudong', 'Noah Beck', 'Drew Ray Tanner', 'James Van Der Beek', 'Deborah Cox', 'Asia Lizardo', 'Jake Foy', 'Jason Fernandes', 'Kendall Cross', 'Josh Zaharia', 'Mia Shanks', 'Samantha Montgomery-Swan', 'Chris Wood', 'Peter Kelamis', 'Leanne Allen', 'Jia Curtis', 'Austyn Lamont', 'Lola Clare', 'Kaleah Crump', 'Valin Shinyei', 'Tessa Tamura', 'Chase Nicholson', 'Becky Ferguson', 'Ethan Pickard', 'Brayden Look', 'Bronson Pheiffer', 'Kayla Blanchard', 'Gabby Amelio', 'Yenay Verdun', 'Shayla Hardy']",tt19704542,en,Released
1003504,We Will Go,2025,2025-03-12,97,0,0,7.264,87,17.8982,"['Comedy', 'Drama']",Enya Baroux,"['Hélène Vincent', 'Pierre Lottin', 'David Ayala', 'Juliette Gasquet', 'Enya Baroux', 'Gabin Visona', 'Henock Cortes', 'Brigitte Aubry', 'Fannie Outeiro', 'Jeanne Arènes', 'Nicolas Lumbreras', 'Ariane Mourier', 'Cléa Godji', 'Nicolas Martinez', 'Martin Darondeau', 'Guilian Roux']",tt35077924,fr,Released
912649,Venom: The Last Dance,2024,2024-10-22,109,120000000,478937618,6.683,3843,17.6652,"['Action', 'Science Fiction', 'Adventure']",Kelly Marcel,"['Tom Hardy', 'Chiwetel Ejiofor', 'Juno Temple', 'Rhys Ifans', 'Stephen Graham', 'Peggy Lu', 'Clark Backo', 'Alanna Ubach', 'Cristo Fernández', 'Jared Abrahamson', 'Hala Finley', 'Dash McCloud', 'Andy Serkis', 'Reid Scott', 'Jack Brady', 'Ivo Nandi', 'Jake Allyn', 'Otis Winston', 'Jacob Tomuri', 'Brooke Carter', 'Fflyn Edwards', 'Elijah Isaiah Cook', 'Norma Butikofer', 'Elizabeth Cook', 'Martin McDougall', 'Angie Hsu', 'Jade Nicholson-Lamb']",tt16366836,en,Released
762509,Mufasa: The Lion King,2024,2024-12-18,118,200000000,722631756,7.358,2435,17.6615,"['Adventure', 'Family', 'Animation']",Barry Jenkins,"['Aaron Pierre', 'Kelvin Harrison, Jr.', 'Tiffany Boone', 'Kagiso Lediga', 'Preston Nyman', 'Blue Ivy Carter', 'John Kani', 'Mads Mikkelsen', 'Seth Rogen', 'Billy Eichner', 'Thandiwe Newton', 'Lennie James', 'Anika Noni Rose', 'Keith David', 'Braelyn Rankins', 'Theo Somolu', 'Beyoncé', 'Donald Glover', 'Folake Olowofoyeku', 'Joanna Jones', 'Thuso Mbedu', 'Sheila Atim', 'Abdul Salis', 'Dominique Jennings', 'Derrick L. McMillon', 'Maestro Harrell', 'AJ Beckles', 'David S. Lee', 'Brielle Rankins']",tt13186482,en,Released
1011477,Karate Kid: Legends,2025,2025-05-08,94,45000000,105456077,7.1,959,17.6189,"['Action', 'Adventure', 'Drama']",Jonathan Entwistle,"['Jackie Chan', 'Ben Wang', 'Joshua Jackson', 'Sadie Stanley', 'Ming-Na Wen', 'Wyatt Oleff', 'Aramis Knight', 'Ralph Macchio', 'Olivia Yang Avis', 'Aaron Wang', 'Nicholas Carella', 'Shaunette Renée Wilson', 'Tim Rozon', 'Mig Buenacruz', 'Li Li', 'Henri Forget', 'Noé Poblete', 'Oscar Ge', 'Marco Zhang', 'Yusuf A. Ahmed', 'Ruben Maldonado', 'Jason Hsu', 'Marcus Aurelio', 'Christian Jadah', 'Niko Nikolov', 'Chance Jones', 'Mustafa Bulut', 'Dennis Lafond', 'Anthony Correa Baniaga Jr.', 'Richard Chevolleau', 'Canecia Gordon', 'Nobuya Shimamoto', 'Dylan Stanley', 'William Zabka', 'Caleb Baker', 'Jennifer-Lynn Christie', 'Mario Dallaire', 'David Robitaille']",tt1674782,en,Released
822119,Captain America: Brave New World,2025,2025-02-12,119,180000000,415101577,6.0,2746,17.5577,"['Action', 'Thriller', 'Science Fiction']",Julius Onah,"['Anthony Mackie', 'Harrison Ford', 'Danny Ramirez', 'Shira Haas', 'Tim Blake Nelson', 'Carl Lumbly', 'Giancarlo Esposito', 'Liv Tyler', 'Xosha Roquemore', 'Jóhannes Haukur Jóhannesson', 'William Mark McCullough', 'Takehiro Hira', 'Harsh Nayyar', 'Rick Espaillat', 'Todd Allen Durkin', 'Dustin Lewis', 'Rachael Markarian', 'Phuong Kubacki', 'Alan Boell', 'Ava Hill', 'Marissa Chanel Hampton', 'Katerina Eichenberger', 'Mark Pettit', 'John Mark Bowman', 'Katina Rankin', 'John Cihangir', 'Eric Mbanda', 'Koji Nishiyama', 'David Atkinson', 'John N. Dixon', 'Josh Robin', 'Sharon Tazewell', 'Pete Burris', 'Diesel Madkins', 'Matthew Cornwell', 'Sandra Aparicio', 'Ricky Robles Cruz', 'Erika Keck', 'Hector Banos', 'Bill Stinchcomb', 'Gabriela Amarchand', 'Ariana Lugo', 'Ben Vazquez', 'Cris Ruiz', 'Jacqueline Loucks', 'Jarrett Michael Collins', 'Yaz Takahashi', 'Tomoko Karina', 'Robert Tretsch', 'Travis Powers', 'Will A. Holland', 'Chealon Miller', 'Trevor Feinstein', 'Sebastian Stan', 'Josh Robert Thompson']",tt14513804,en,Released
872585,Oppenheimer,2023,2023-07-19,181,100000000,952000000,8.045,10957,17.5003,"['Drama', 'History']",Christopher Nolan,"['Cillian Murphy', 'Emily Blunt', 'Matt Damon', 'Robert Downey Jr.', 'Florence Pugh', 'Josh Hartnett', 'Casey Affleck', 'Rami Malek', 'Kenneth Branagh', 'Benny Safdie', 'Jason Clarke', 'Dylan Arnold', 'Tom Conti', ""James D'Arcy"", 'David Dastmalchian', 'Dane DeHaan', 'Alden Ehrenreich', 'Tony Goldwyn', 'Jefferson Hall', 'David Krumholtz', 'Matthew Modine', 'Scott Grimes', 'Kurt Koehler', 'John Gowans', 'Macon Blair', 'Harry Groener', 'Gregory Jbara', 'Ted King', 'Tim DeKay', 'Steven Houska', 'Petrie Willink', 'Matthias Schweighöfer', 'Alex Wolff', 'Josh Zuckerman', 'Rory Keane', 'Michael Angarano', 'Emma Dumont', 'Sadie Stratton', 'Britt Kyle', 'Guy Burnet', 'Tom Jenkins', 'Louise Lombard', 'Michael Andrew Baker', 'Jeff Hephner', 'Olli Haaskivi', 'David Rysdahl', 'Josh Peck', 'Jack Quaid', 'Brett DelBuono', 'Gustaf Skarsgård', 'James Urbaniak', 'Trond Fausa Aurvåg', 'Devon Bostick', 'Danny Deferrari', 'Christopher Denham', 'Jessica Erin Martin', 'Ronald Auguste', 'Máté Haumann', 'Olivia Thirlby', 'Jack Cutmore-Scott', 'Harrison Gilbertson', 'James Remar', 'Will Roberts', 'Pat Skipper', 'Steve Coulter', 'Jeremy John Wells', 'Sean Avery', 'Adam Kroeger', 'Drew Kenney', 'Bryce Johnson', 'Flora Nolan', 'Kerry Westcott', 'Christina Hogue', 'Clay Bunker', 'Tyler Beardsley', 'Maria Teresa Zuppetta', 'Kate French', 'Gary Oldman', 'Hap Lawrence', 'Meg Schimelpfenig']",tt15398776,en,Released
945961,Alien: Romulus,2024,2024-08-13,119,80000000,350865342,7.175,4091,17.4572,"['Horror', 'Science Fiction']",Fede Álvarez,"['Cailee Spaeny', 'David Jonsson', 'Archie Renaux', 'Isabela Merced', 'Spike Fearn', 'Aileen Wu', 'Rosie Ede', 'Soma Simon', 'Bence Okeke', 'Viktor Orizu', 'Robert Bobroczkyi', 'Trevor Newlin', 'Annemarie Griggs', 'Daniel Betts']",tt18412256,en,Released
